"hello, fellow community. could problem solved o(n) complexity using dp?",interrogative
real professor.hats ! thank :,positive
"sir, ,there matching.why add 2+1 thank sir",positive
thanks,positive
"first thank much sir teaching tactic problem much easiest way. sir, can provide code dynamic programming approach, thankful you.",imperative
why is rasgulla in his mouth while teaching.,miscellaneous
not good not video lecture want.,negative
good explanation sir. point explanation specifically good revision. video helpful me.,positive
sot again hai,miscellaneous
reading board,negative
sir .you not explained concept . narrated book line .,negative
"da b tree, not database b tree. nonsense.",negative
many thanks sir.,positive
thank soo much,positive
best,positive
good example sir!,positive
thank sir do. clear,positive
thanks teaching.,positive
amazing explanation sir :),positive
good explanation,positive
thank sir.its helpful .,positive
can explain deletion method,interrogative
tq sir,positive
input sequence matter calculating b tree ?,positive
thanks helpful professor spent 2 week explain spent 8 minute finish thank,positive
thanks lot sir,positive
"concept cleared, thank sir",positive
thanks,positive
sir.i cannot understood how find median?,interrogative
well explained le time.thank sir fr making video,positive
sir how find median even number.,interrogative
explanation h going clear concept lifetime ! thank uh much sir,positive
"criticized. 2019 getting tutorial one best tutorial site even lack actually want tutorial. learn thing work task duty commitment order insecurity. without knowing purpose enthusiasm knowing it. without showing interest knowing b tree chosen, search tree. use tree : smile happiness learning.",positive
vry nice explanation sir. tq,positive
awesome sir,positive
"sir, could please upload b tree program c practical implementation?",interrogative
not quite like explanation. bored,negative
explanation style great ! kudos successful website channel !,positive
aya menu devudayya,miscellaneous
helpful thanks,positive
great explanation! understand people dislike videos. one youtube explains thing clearly show good examples.,positive
thank sir.,positive
great ! thank sir 0:),positive
thank sir.,positive
best insertion explanation seen,positive
spr sir,miscellaneous
what happened,interrogative
bad explanation,negative
deletion part not explained,negative
sick jacket,miscellaneous
thanks indian cute,positive
thanks insertion deletion not proper.,negative
"sir mir bag chepparu,ena sam ,hashing koda video pettara",miscellaneous
dhnyavad,positive
https: stackoverflow.com question 870218 difference between b tree and b tree,miscellaneous
thank sir.but did'nt explain deletion part,negative
thanks man,positive
"thank you, seen couple tutorials, one basically point, gave exact idea implement this.",positive
ty sir .bt dot understand deletion,negative
nit durgapurian xd,miscellaneous
thanks! well explained,positive
hey dude think not know read english? reading present slide,negative
much sir sharing valuable information war add ash,positive
bmc discovery (add) specialist for remote project made in germany https: ww.king.com profile farm brown web profile,miscellaneous
"please use enterprise manager teaching,please use command prompt help command .otherwise helpful team.",imperative
worst tutor,negative
bro r reading ppt's. no explanation,negative
english make hacchi babu,miscellaneous
"really waste 6 minutes, no need person explaining you, read doing.",negative
not understand thing.,negative
bad explanation. simply reading board no explanation. also read. no use,negative
bad explanation,negative
"pls explain overflow, are unable understand about. what is use workflow",interrogative
hahaadad i am trying,miscellaneous
bo* for books.,miscellaneous
f* *votes* ? programmer 9 years! never heard *votes* !,negative
when you want to learn how to code but you are a cooler,miscellaneous
know searched,negative
backing intensifies,negative
actually opposite supposed do. distracting.,negative
imagine school like this. attendance 100%,positive
what is name?,interrogative
you know i wa not even here for coding.,miscellaneous
*illiteracy rate drop to 0%*,miscellaneous
i am a simple man . i see curly bracket i click,miscellaneous
hard focus want see learn,negative
pas,positive
much get paid this? feel sorry,negative
dick tired learning much.,negative
xaoxoaoxaoxoao madness channel .,negative
what wa that?,interrogative
make learning code lot interesting,positive
started learning something never bothered,positive
actually learned something,positive
came learn css. prop stripping girl teaching woke pretty quick. say though bit rgba new me. guess good started book learning css. think going sub. watch rest series.,positive
name?,interrogative
love channel 3,positive
