,Unnamed: 0,original,pre_processed_text,time_parsed,sentiments,predictions
133,133,Not happy with the battery life on my 7a coming from the 5a. And phone gets warmer with it just sitting in my pocket not to mention when im using it.,not happy with the battery life on my 7a coming from the 5a. and phone get warmer with it just sitting in my pocket not to mention when i am using it.,1684385650.137421,Negative,miscellaneous
134,134,IPhone SE 2022 better..this is heavy cant live without home button.,iphone se 2022 better.this is heavy cannot live without home button.,1684385650.139174,Neutral,miscellaneous
135,135,"it's 3y of upgrades to the new Android version plus 2y security updates, Samsung has 4+1.","it is 3y of upgrade to the new android version plus 2y security updates, samsung ha 4+1.",1684385650.140943,Positive,miscellaneous
136,136,In the uk on amazon its £448 and you get pixel buds,in the uk on amazon it 448 and you get pixel bud,1684385650.14269,Neutral,miscellaneous
137,137,500 dollars for a plastic phone. Madness.,500 dollar for a plastic phone. madness.,1684385650.144453,Negative,miscellaneous
138,138,DBRAND SKIN LOOKS UGLY AF>....,brand skin look ugly af .,1684385650.146206,Negative,others
139,139,That phone was blue!?,that phone wa blue!,1684385650.147959,Neutral,miscellaneous
140,140,I think this phone is smart. Looks better than a apple phone,i think this phone is smart. look better than a apple phone,1684385650.149729,Positive,miscellaneous
141,141,Look the density of pixels matters,look the density of pixel matter,1684385650.151483,Neutral,miscellaneous
142,142,‏ok انت شهرتني وانا رح اشاهدك ok انت تستحق اكثر من هيك ان شاء الله تنجحي بقناتك وانا حاتابعك,ok ok,1684385650.153251,Neutral,others
143,143,He literally states at the end of the video that you should buy the 7 over the 7a bc you can usually find it for the same price,he literally state at the end of the video that you should buy the 7 over the 7a because you can usually find it for the same price,1684990450.390305,Neutral,miscellaneous
144,144,the fact that you almost dropped the phone,the fact that you almost dropped the phone,1684385650.720054,Negative,miscellaneous
145,145,"Couldn't agree more with the intro, Google is the WORST at keeping things secret and it's not on purpose!","could not agree more with the intro, google is the worst at keeping thing secret and it is not on purpose!",1684385650.721824,Negative,miscellaneous
146,146,"Hey @MKBHD, have you tested the high pitched tone cutoff issue which plagues the Pixel 7 ? I'm surprised none of you reviewers mention that and yet the issue is very widespread.","hey kbd, have you tested the high pitched tone cutoff issue which plague the pixel 7 i am surprised none of you reviewer mention that and yet the issue is very widespread.",1684385650.723578,Negative,miscellaneous
147,147,Should be called Pixel 7 minus.,should be called pixel 7 minus.,1684385650.725337,Neutral,interrogative
148,148,"My only issue is the price, I bought the pixel 7 earlier this year for $499 (no trade in), now they increase the price of the 7 to 599 and the 7a tis at 499. The fact that you can get a better phone in the same brand for the same price, just makes the 7a seem a bit pointless.","my only issue is the price, i bought the pixel 7 earlier this year for $499 (no trade in), now they increase the price of the 7 to 599 and the 7a it is at 499. the fact that you can get a better phone in the same brand for the same price, just make the 7a seem a bit pointless.",1684385650.727089,Negative,miscellaneous
149,149,Really interesting review. Just bought one here in England and getting to know my way around it. Thank you very comprehensive and informative. Great stuff.,really interesting review. just bought one here in england and getting to know my way around it. thank you very comprehensive and informative. great stuff.,1684385650.728839,Positive,others
150,150,They really need to work out the price if they want to put a dent in the mobile market. There are so many more options in midrange atvlower price than this,they really need to work out the price if they want to put a dent in the mobile market. there are so many more option in mirage atvlower price than this,1684385650.730585,Neutral,miscellaneous
151,151,OMG ..I love the colour of this phone,omg .i love the colour of this phone,1684385650.732325,Positive,miscellaneous
152,152,6:41 That haircut is something I recognize even without seeing the face,that haircut is something i recognize even without seeing the face,1684385650.734082,Positive,miscellaneous
153,153,"can someone in the States buy me a pixel phone, am in Africa and there not available","can someone in the state buy me a pixel phone, am in africa and there not available",1684385650.735826,Negative,miscellaneous
154,154,Dbrand quality is bad. Ordered after watching the video and the product received is not at all satisfactory. I don't know what did they send to mkbhd. Bad product. 👎,brand quality is bad. ordered after watching the video and the product received is not at all satisfactory. i do not know what did they send to kbd. bad product.,1684385650.737601,Negative,miscellaneous
155,155,Disapointedly we don't get victus on this price. Average performance. Samsung and Assus offer much better.,disapointedly we do not get pictus on this price. average performance. samsung and issue offer much better.,1684385650.739345,Negative,miscellaneous
156,156,How does it do at taking pictures of the moon? Does it still only look like a spot light in the sky?,how doe it do at taking picture of the moon doe it still only look like a spot light in the sky,1684385650.741097,Neutral,miscellaneous
157,157,"Got a Google pixel, it lasted less than a year then just totally dead. replaced with a refurbished phone under warranty, it just died the same way 1 year later.  They extended warranty for a repair but it is not repairable, they declined to replace the phone.  Google support is... horrible.  For one just try to find the support number, it is a maze just to call them.  I'm sticking with Samsung or Apple.","got a google pixel, it lasted le than a year then just totally dead. replaced with a refurbished phone under warranty, it just died the same way 1 year later. they extended warranty for a repair but it is not separable, they declined to replace the phone. google support is. horrible. for one just try to find the support number, it is a maze just to call them. i am sticking with samsung or apple.",1684385650.742841,Negative,miscellaneous
158,158,Awesome review Marques.  Thanks  for the clean reveiw.,awesome review marques. thanks for the clean review.,1684385650.744595,Positive,others
159,159,"im keeping my one plus nord 2,  good camera and excellent battery that i can charge in 30'","i am keeping my one plus nord 2, good camera and excellent battery that i can charge in 30'",1684385650.746338,Positive,miscellaneous
160,160,I'll be keeping my 6a until I break another screen or I sell it for a 7... Still really happy with the 6a,i will be keeping my 6a until i break another screen or i sell it for a 7. still really happy with the 6a,1684385650.74808,Positive,miscellaneous
161,161,watching this on my pixel 7 with a teardown skin on lol,watching this on my pixel 7 with a teardown skin on lol,1684385650.749833,Neutral,miscellaneous
162,162,Can't wait for the new Hot Ones! Way to go MKB!,cannot wait for the new hot ones! way to go mlb!,1684385650.751576,Positive,others
163,163,Why are the screen bezels so thick? My oneplus 6t from 5 years ago has thinner black borders :/,why are the screen level so thick my oplus 6t from 5 year ago ha thinner black border :,1684385650.753336,Neutral,miscellaneous
164,164,pixels are good phones with the worst batteries.,pixel are good phone with the worst batteries.,1684385651.088602,Negative,miscellaneous
